Name;Typ;Stadt;Land;Längengrad;Breitengrad;Quelle;Operator;Details
Fahrradparkplatz 5652717715;Fahrradparkplatz;Saarbrücken;Deutschland;6.9816151;49.2393345;OpenStreetMap;CineStar;"capacity: 10; fee: no"
Fahrradparkplatz 5652717837;Fahrradparkplatz;Saarbrücken;Deutschland;6.9819945;49.2389194;OpenStreetMap;;"capacity: 26; fee: no"
Fahrradparkplatz 5655031329;Fahrradparkplatz;Saarbrücken;Deutschland;6.9978881;49.2323769;OpenStreetMap;;"capacity: 10; fee: no"
Fahrradparkplatz 5657565349;Fahrradparkplatz;Saarbrücken;Deutschland;6.9903136;49.2330868;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 5745902980;Fahrradparkplatz;Saarbrücken;Deutschland;6.9964769;49.2369466;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 5745902988;Fahrradparkplatz;Saarbrücken;Deutschland;7.0053452;49.2324668;OpenStreetMap;;"capacity: 10; fee: no"
Fahrradparkplatz 5766388296;Fahrradparkplatz;Saarbrücken;Deutschland;7.002491;49.2306965;OpenStreetMap;;"capacity: 12; fee: no"
Fahrradparkplatz 5766388300;Fahrradparkplatz;Saarbrücken;Deutschland;6.9964608;49.2368219;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 5766388303;Fahrradparkplatz;Saarbrücken;Deutschland;6.9645812;49.232599;OpenStreetMap;mömax;"capacity: 26; fee: no"
Fahrradparkplatz 5794548739;Fahrradparkplatz;Saarbrücken;Deutschland;7.0013997;49.2362808;OpenStreetMap;;"capacity: 10; fee: no"
Fahrradparkplatz 5794548744;Fahrradparkplatz;Saarbrücken;Deutschland;6.9950122;49.2392106;OpenStreetMap;;"capacity: 14; fee: no"
Fahrradparkplatz 5794548746;Fahrradparkplatz;Saarbrücken;Deutschland;7.0018441;49.2364124;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 5794552104;Fahrradparkplatz;Saarbrücken;Deutschland;7.0014322;49.2362141;OpenStreetMap;;"capacity: 10; fee: no"
Fahrradparkplatz 5794552117;Fahrradparkplatz;Saarbrücken;Deutschland;7.0006379;49.2360677;OpenStreetMap;;"capacity: 10; fee: no"
Fahrradparkplatz 5810303105;Fahrradparkplatz;Saarbrücken;Deutschland;6.9907608;49.2391499;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 5810303108;Fahrradparkplatz;Saarbrücken;Deutschland;6.9921011;49.2367911;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 5810303137;Fahrradparkplatz;Saarbrücken;Deutschland;6.9964896;49.2319763;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 5888320055;Fahrradparkplatz;Saarbrücken;Deutschland;6.9849123;49.2428491;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 5888320056;Fahrradparkplatz;Saarbrücken;Deutschland;6.9862092;49.2425587;OpenStreetMap;;capacity: 6
Fahrradparkplatz 5888320057;Fahrradparkplatz;Saarbrücken;Deutschland;6.9862188;49.2426333;OpenStreetMap;;capacity: 6
Fahrradparkplatz 5940147538;Fahrradparkplatz;Saarbrücken;Deutschland;7.0096639;49.2383953;OpenStreetMap;;"capacity: 10; fee: no"
Fahrradparkplatz 5944404480;Fahrradparkplatz;Saarbrücken;Deutschland;6.9642196;49.2217427;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 5944443987;Fahrradparkplatz;Saarbrücken;Deutschland;6.9647892;49.2217305;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 5944443992;Fahrradparkplatz;Saarbrücken;Deutschland;6.9639575;49.2217486;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 5979621736;Fahrradparkplatz;Saarbrücken;Deutschland;6.9976603;49.2367139;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6037274038;Fahrradparkplatz;Saarbrücken;Deutschland;6.9925011;49.2367378;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6037274041;Fahrradparkplatz;Saarbrücken;Deutschland;6.992904;49.2363276;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6037274044;Fahrradparkplatz;Saarbrücken;Deutschland;6.9925437;49.2367533;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6037274045;Fahrradparkplatz;Saarbrücken;Deutschland;6.9929459;49.2363412;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6037274047;Fahrradparkplatz;Saarbrücken;Deutschland;6.9981635;49.2335848;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6038131102;Fahrradparkplatz;Saarbrücken;Deutschland;6.9901033;49.2423016;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6043139338;Fahrradparkplatz;Saarbrücken;Deutschland;6.9763784;49.2391982;OpenStreetMap;;"capacity: 11; fee: no"
Fahrradparkplatz 6045392210;Fahrradparkplatz;Saarbrücken;Deutschland;6.996287;49.2319247;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6047764010;Fahrradparkplatz;Saarbrücken;Deutschland;6.9964457;49.2325394;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6059131407;Fahrradparkplatz;Saarbrücken;Deutschland;6.9913428;49.2379764;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6059131408;Fahrradparkplatz;Saarbrücken;Deutschland;6.9912948;49.2379612;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6059224181;Fahrradparkplatz;Saarbrücken;Deutschland;6.9936839;49.2355927;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 6065094434;Fahrradparkplatz;Saarbrücken;Deutschland;6.9998301;49.2358267;OpenStreetMap;;"capacity: 16; fee: no"
Fahrradparkplatz 6090841316;Fahrradparkplatz;Saarbrücken;Deutschland;7.0059861;49.2416784;OpenStreetMap;;"capacity: 20; fee: no"
Fahrradparkplatz 6096087800;Fahrradparkplatz;Saarbrücken;Deutschland;6.9944986;49.2349847;OpenStreetMap;;"capacity: 4; fee: no"
Fahrradparkplatz 6110162250;Fahrradparkplatz;Saarbrücken;Deutschland;6.9987084;49.233635;OpenStreetMap;;capacity: 14
Fahrradparkplatz 6117587578;Fahrradparkplatz;Saarbrücken;Deutschland;6.9786736;49.2408044;OpenStreetMap;;"capacity: 2; fee: no"
Fahrradparkplatz 6123419696;Fahrradparkplatz;Saarbrücken;Deutschland;6.9955388;49.2379276;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6123419701;Fahrradparkplatz;Saarbrücken;Deutschland;6.995047;49.2376306;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6131005200;Fahrradparkplatz;Saarbrücken;Deutschland;6.9973467;49.2351155;OpenStreetMap;;"capacity: 7; fee: no"
Fahrradparkplatz 6131914036;Fahrradparkplatz;Saarbrücken;Deutschland;7.0022902;49.2326363;OpenStreetMap;;capacity: 4
e Ladesäule;E-Bike Ladestation;Saarbrücken;Deutschland;6.9906803;49.2429387;OpenStreetMap;Energie SaarLorLux AG;capacity: 2
Fahrradparkplatz 6158864774;Fahrradparkplatz;Saarbrücken;Deutschland;6.9903671;49.2429125;OpenStreetMap;;"capacity: 4; fee: no"
Fahrradparkplatz 6177725040;Fahrradparkplatz;Saarbrücken;Deutschland;6.9913558;49.2299001;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6197227198;Fahrradparkplatz;Saarbrücken;Deutschland;6.9997308;49.2340999;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6285172880;Fahrradparkplatz;Saarbrücken;Deutschland;6.9960284;49.234049;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 6316616107;Fahrradparkplatz;Saarbrücken;Deutschland;6.9947397;49.2371852;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6317260830;Fahrradparkplatz;Saarbrücken;Deutschland;7.0027032;49.2369331;OpenStreetMap;;"capacity: 2; fee: no"
Fahrradparkplatz 6317260831;Fahrradparkplatz;Saarbrücken;Deutschland;7.0026706;49.2369422;OpenStreetMap;;"capacity: 2; fee: no"
Fahrradparkplatz 6317608085;Fahrradparkplatz;Saarbrücken;Deutschland;6.9700024;49.2399702;OpenStreetMap;Praxis;capacity: 3
Fahrradparkplatz 6335309270;Fahrradparkplatz;Saarbrücken;Deutschland;7.0015943;49.2361677;OpenStreetMap;;"capacity: 2; fee: no"
Fahrradparkplatz 6335309271;Fahrradparkplatz;Saarbrücken;Deutschland;7.0017043;49.23618;OpenStreetMap;;"capacity: 2; fee: no"
Fahrradparkplatz 6339011220;Fahrradparkplatz;Saarbrücken;Deutschland;7.0016243;49.2364087;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 6342080230;Fahrradparkplatz;Saarbrücken;Deutschland;7.0076517;49.232046;OpenStreetMap;;"capacity: 5; fee: no"
Fahrradparkplatz 6350789591;Fahrradparkplatz;Saarbrücken;Deutschland;6.9950348;49.2369676;OpenStreetMap;;"capacity: 4; fee: no"
Fahrradparkplatz 6355346199;Fahrradparkplatz;Saarbrücken;Deutschland;6.990741;49.2304438;OpenStreetMap;;"capacity: 12; fee: no"
Fahrradparkplatz 6365775420;Fahrradparkplatz;Saarbrücken;Deutschland;6.9952298;49.2210599;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 6367612579;Fahrradparkplatz;Saarbrücken;Deutschland;6.9636459;49.2531289;OpenStreetMap;;
Fahrradparkplatz 6395234437;Fahrradparkplatz;Saarbrücken;Deutschland;6.9698938;49.2403914;OpenStreetMap;Breite63;capacity: 6
Fahrradparkplatz 6397712328;Fahrradparkplatz;Saarbrücken;Deutschland;6.9728764;49.2392656;OpenStreetMap;;"capacity: 2; fee: no"
Fahrradparkplatz 6397712329;Fahrradparkplatz;Saarbrücken;Deutschland;6.9729385;49.2393721;OpenStreetMap;;"capacity: 2; fee: no"
Fahrradparkplatz 6404679941;Fahrradparkplatz;Saarbrücken;Deutschland;6.9742088;49.2386515;OpenStreetMap;;"capacity: 4; fee: no"
Fahrradparkplatz 6410495430;Fahrradparkplatz;Saarbrücken;Deutschland;6.9742128;49.238831;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6410495431;Fahrradparkplatz;Saarbrücken;Deutschland;6.9741914;49.2389352;OpenStreetMap;;"capacity: 3; fee: no"
Fahrradparkplatz 6422100412;Fahrradparkplatz;Saarbrücken;Deutschland;6.9997408;49.2317958;OpenStreetMap;;"capacity: 14; fee: no"
Fahrradparkplatz 6422118728;Fahrradparkplatz;Saarbrücken;Deutschland;7.0022571;49.2309676;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6471067677;Fahrradparkplatz;Saarbrücken;Deutschland;7.0079907;49.2309864;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 6483209207;Fahrradparkplatz;Saarbrücken;Deutschland;6.9783851;49.2347663;OpenStreetMap;;"capacity: 6; fee: no"
E-Bike Ladestation 6501854633;E-Bike Ladestation;Saarbrücken;Deutschland;6.9902783;49.2421393;OpenStreetMap;;fee: yes
Fahrradparkplatz 6502307998;Fahrradparkplatz;Saarbrücken;Deutschland;6.9999854;49.2366887;OpenStreetMap;;"capacity: 3; fee: no"
Fahrradparkplatz 6502308000;Fahrradparkplatz;Saarbrücken;Deutschland;6.9886816;49.231538;OpenStreetMap;;"capacity: 2; fee: no"
Fahrradparkplatz 6502308003;Fahrradparkplatz;Saarbrücken;Deutschland;6.9988357;49.2356813;OpenStreetMap;;"capacity: 10; fee: no"
Fahrradparkplatz 6502308007;Fahrradparkplatz;Saarbrücken;Deutschland;7.0033292;49.2337038;OpenStreetMap;;"capacity: 12; fee: no"
Fahrradparkplatz 6502308019;Fahrradparkplatz;Saarbrücken;Deutschland;7.0037031;49.2331437;OpenStreetMap;;"capacity: 12; fee: no"
Fahrradparkplatz 6502308021;Fahrradparkplatz;Saarbrücken;Deutschland;7.0032175;49.23616;OpenStreetMap;;"capacity: 2; fee: no"
Fahrradparkplatz 6502308023;Fahrradparkplatz;Saarbrücken;Deutschland;6.998696;49.236465;OpenStreetMap;;"capacity: 4; fee: no"
Fahrradparkplatz 6502308024;Fahrradparkplatz;Saarbrücken;Deutschland;7.0032317;49.2362449;OpenStreetMap;;"capacity: 2; fee: no"
Fahrradparkplatz 6502308028;Fahrradparkplatz;Saarbrücken;Deutschland;7.0031909;49.2360419;OpenStreetMap;;"capacity: 2; fee: no"
Fahrradparkplatz 6502308030;Fahrradparkplatz;Saarbrücken;Deutschland;7.0034368;49.2351034;OpenStreetMap;;"capacity: 2; fee: no"
Fahrradparkplatz 6502750788;Fahrradparkplatz;Saarbrücken;Deutschland;6.9837781;49.2319096;OpenStreetMap;;"capacity: 35; fee: no"
Fahrradparkplatz 6509411325;Fahrradparkplatz;Saarbrücken;Deutschland;6.9828536;49.234934;OpenStreetMap;;"capacity: 20; fee: no"
Fahrradparkplatz 6519040976;Fahrradparkplatz;Saarbrücken;Deutschland;6.9891677;49.2427213;OpenStreetMap;;"capacity: 4; fee: no"
Fahrradparkplatz 6519040977;Fahrradparkplatz;Saarbrücken;Deutschland;6.9864257;49.240947;OpenStreetMap;;"capacity: 2; fee: no"
Fahrradparkplatz 6519048989;Fahrradparkplatz;Saarbrücken;Deutschland;6.9862887;49.2407675;OpenStreetMap;;"capacity: 2; fee: no"
Fahrradparkplatz 6519048991;Fahrradparkplatz;Saarbrücken;Deutschland;6.9864001;49.2407699;OpenStreetMap;;"capacity: 2; fee: no"
Fahrradparkplatz 6519048994;Fahrradparkplatz;Saarbrücken;Deutschland;6.9897137;49.239088;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6519048999;Fahrradparkplatz;Saarbrücken;Deutschland;6.9905856;49.2431764;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 6519049003;Fahrradparkplatz;Saarbrücken;Deutschland;6.9892012;49.2426463;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6519049011;Fahrradparkplatz;Saarbrücken;Deutschland;6.9875527;49.23981;OpenStreetMap;;"capacity: 10; fee: no"
Fahrradparkplatz 6519049012;Fahrradparkplatz;Saarbrücken;Deutschland;6.9863363;49.2409965;OpenStreetMap;;"capacity: 2; fee: no"
Fahrradparkplatz 6519049053;Fahrradparkplatz;Saarbrücken;Deutschland;6.9934468;49.2335533;OpenStreetMap;;"capacity: 12; fee: no"
Fahrradparkplatz 6519049056;Fahrradparkplatz;Saarbrücken;Deutschland;6.9897042;49.2381067;OpenStreetMap;;"capacity: 4; fee: no"
E-Bike Ladestation 6519049061;E-Bike Ladestation;Saarbrücken;Deutschland;6.9908341;49.2426705;OpenStreetMap;Energie SaarLorLux;capacity: 4
Fahrradparkplatz 6528389576;Fahrradparkplatz;Saarbrücken;Deutschland;6.9976923;49.2364874;OpenStreetMap;;"capacity: 2; fee: no"
Fahrradparkplatz 6561027677;Fahrradparkplatz;Saarbrücken;Deutschland;6.9942874;49.2348082;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6563925349;Fahrradparkplatz;Saarbrücken;Deutschland;7.0003869;49.2420568;OpenStreetMap;;"capacity: 12; fee: no"
Fahrradparkplatz 6564947471;Fahrradparkplatz;Saarbrücken;Deutschland;6.9861504;49.2360438;OpenStreetMap;;"capacity: 20; fee: no"
Fahrradparkplatz 6565234328;Fahrradparkplatz;Saarbrücken;Deutschland;6.9820703;49.231213;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 6566752408;Fahrradparkplatz;Saarbrücken;Deutschland;6.9904897;49.2348589;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6566752416;Fahrradparkplatz;Saarbrücken;Deutschland;6.9904088;49.2347036;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6566752418;Fahrradparkplatz;Saarbrücken;Deutschland;6.9893575;49.2350133;OpenStreetMap;;"capacity: 10; fee: no"
Fahrradparkplatz 6566778832;Fahrradparkplatz;Saarbrücken;Deutschland;6.9895798;49.2355882;OpenStreetMap;;"capacity: 4; fee: no"
Fahrradparkplatz 6566778835;Fahrradparkplatz;Saarbrücken;Deutschland;6.9891174;49.2351135;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6566778839;Fahrradparkplatz;Saarbrücken;Deutschland;6.9896187;49.2356492;OpenStreetMap;;"capacity: 4; fee: no"
Fahrradparkplatz 6566937474;Fahrradparkplatz;Saarbrücken;Deutschland;6.9901134;49.2341782;OpenStreetMap;;capacity: 6
Fahrradparkplatz 6596394712;Fahrradparkplatz;Saarbrücken;Deutschland;7.0074103;49.2307678;OpenStreetMap;;"capacity: 3; fee: no"
Fahrradparkplatz 6648734102;Fahrradparkplatz;Saarbrücken;Deutschland;6.9939081;49.2335482;OpenStreetMap;;capacity: 6
Fahrradparkplatz 6668125722;Fahrradparkplatz;Saarbrücken;Deutschland;7.0081675;49.2309523;OpenStreetMap;;"capacity: 4; fee: no"
Fahrradparkplatz 6668125732;Fahrradparkplatz;Saarbrücken;Deutschland;7.0082954;49.230929;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6733903125;Fahrradparkplatz;Saarbrücken;Deutschland;6.9761413;49.2356156;OpenStreetMap;;capacity: 15
Fahrradparkplatz 6733903171;Fahrradparkplatz;Saarbrücken;Deutschland;6.9755433;49.2354731;OpenStreetMap;;"capacity: 12; fee: no"
Fahrradparkplatz 6733903190;Fahrradparkplatz;Saarbrücken;Deutschland;6.9717149;49.2347757;OpenStreetMap;;"capacity: 12; fee: no"
Fahrradparkplatz 6733903223;Fahrradparkplatz;Saarbrücken;Deutschland;6.9732524;49.2352714;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 6733903257;Fahrradparkplatz;Saarbrücken;Deutschland;6.9715256;49.2350125;OpenStreetMap;;"capacity: 18; fee: no"
Fahrradparkplatz 6733903276;Fahrradparkplatz;Saarbrücken;Deutschland;6.9740774;49.2353261;OpenStreetMap;;"capacity: 12; fee: no"
Fahrradparkplatz 6733903279;Fahrradparkplatz;Saarbrücken;Deutschland;6.9731429;49.2352702;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 6733903281;Fahrradparkplatz;Saarbrücken;Deutschland;6.986291;49.2356847;OpenStreetMap;;capacity: 8
Fahrradparkplatz 6733903287;Fahrradparkplatz;Saarbrücken;Deutschland;6.9715878;49.2348423;OpenStreetMap;;"capacity: 28; fee: no"
Fahrradparkplatz 6938277051;Fahrradparkplatz;Saarbrücken;Deutschland;6.9900487;49.2429428;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6949617198;Fahrradparkplatz;Saarbrücken;Deutschland;6.993532;49.2207639;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 6954983349;Fahrradparkplatz;Saarbrücken;Deutschland;6.9958438;49.2339131;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 6969539361;Fahrradparkplatz;Saarbrücken;Deutschland;6.9902235;49.2375672;OpenStreetMap;;"capacity: 5; fee: no"
Fahrradparkplatz 6969539363;Fahrradparkplatz;Saarbrücken;Deutschland;6.9902215;49.2377321;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 6969539364;Fahrradparkplatz;Saarbrücken;Deutschland;6.9900664;49.2375649;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6983977344;Fahrradparkplatz;Saarbrücken;Deutschland;6.9881256;49.2321632;OpenStreetMap;;"capacity: 10; fee: no"
Fahrradparkplatz 6984025288;Fahrradparkplatz;Saarbrücken;Deutschland;6.9913866;49.2431073;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 6985802425;Fahrradparkplatz;Saarbrücken;Deutschland;6.988368;49.2332341;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 6996913204;Fahrradparkplatz;Saarbrücken;Deutschland;6.9997245;49.2395906;OpenStreetMap;;capacity: 5
Fahrradparkplatz 7069183893;Fahrradparkplatz;Saarbrücken;Deutschland;6.9933645;49.2367851;OpenStreetMap;;"capacity: 8; fee: no"
e Ladesäule;E-Bike Ladestation;Saarbrücken;Deutschland;7.0056453;49.2299231;OpenStreetMap;Energie SaarLorLux;capacity: 2
Fahrradparkplatz 7176275352;Fahrradparkplatz;Saarbrücken;Deutschland;6.9939744;49.2367317;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 7197240041;Fahrradparkplatz;Saarbrücken;Deutschland;6.9857694;49.2392545;OpenStreetMap;;"capacity: 8; fee: no"
E-Bike Ladestation Europa Galerie;E-Bike Ladestation;Saarbrücken;Deutschland;6.9900695;49.2390779;OpenStreetMap;GIU;"capacity: 8; fee: yes"
Fahrradparkplatz 7197240046;Fahrradparkplatz;Saarbrücken;Deutschland;6.9901141;49.2390634;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 7253621588;Fahrradparkplatz;Saarbrücken;Deutschland;6.9938115;49.2360198;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 7253621590;Fahrradparkplatz;Saarbrücken;Deutschland;6.9938363;49.2361733;OpenStreetMap;;"capacity: 16; fee: no"
E-Bike Ladestation Rotenhofstraße;E-Bike Ladestation;Saarbrücken;Deutschland;6.9937779;49.2359991;OpenStreetMap;Landeshauptstadt Saarbrücken;"capacity: 8; fee: yes"
E-Bike Ladestation Dudweiler Straße;E-Bike Ladestation;Saarbrücken;Deutschland;6.9946686;49.2349134;OpenStreetMap;Landeshauptstadt Saarbrücken;"capacity: 8; fee: yes"
Fahrradparkplatz 7277841940;Fahrradparkplatz;Saarbrücken;Deutschland;6.9882119;49.2328348;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 7277841942;Fahrradparkplatz;Saarbrücken;Deutschland;6.9881577;49.2326287;OpenStreetMap;;"capacity: 14; fee: no"
Fahrradparkplatz 7277841943;Fahrradparkplatz;Saarbrücken;Deutschland;6.9946575;49.2347108;OpenStreetMap;;capacity: 6
Fahrradparkplatz 7313022101;Fahrradparkplatz;Saarbrücken;Deutschland;6.9825163;49.2403545;OpenStreetMap;;capacity: 20
E-Bike Ladestation;E-Bike Ladestation;Saarbrücken;Deutschland;6.9932923;49.2369265;OpenStreetMap;Landeshauptstadt Saarbrücken;"capacity: 8; fee: yes"
Fahrradparkplatz 7313022160;Fahrradparkplatz;Saarbrücken;Deutschland;6.9824759;49.2404635;OpenStreetMap;;capacity: 7
Fahrradparkplatz 7347470592;Fahrradparkplatz;Saarbrücken;Deutschland;6.9812921;49.2312107;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 7364368415;Fahrradparkplatz;Saarbrücken;Deutschland;6.9790885;49.2478453;OpenStreetMap;Rofu;"capacity: 6; fee: no"
Fahrradparkplatz 7369626908;Fahrradparkplatz;Saarbrücken;Deutschland;6.9891331;49.2387467;OpenStreetMap;;capacity: 4
Fahrradparkplatz 7431015595;Fahrradparkplatz;Saarbrücken;Deutschland;6.9767242;49.2339001;OpenStreetMap;;"capacity: 7; fee: no"
Fahrradparkplatz 7435250018;Fahrradparkplatz;Saarbrücken;Deutschland;6.9971026;49.2282411;OpenStreetMap;;"capacity: 6; fee: yes"
Fahrradparkplatz 7435250035;Fahrradparkplatz;Saarbrücken;Deutschland;6.9959504;49.2274854;OpenStreetMap;;"capacity: 11; fee: no"
Fahrradparkplatz 7435250069;Fahrradparkplatz;Saarbrücken;Deutschland;6.9988425;49.2277507;OpenStreetMap;;"capacity: 12; fee: no"
Fahrradparkplatz 7464526034;Fahrradparkplatz;Saarbrücken;Deutschland;6.9876327;49.2338321;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 7471877331;Fahrradparkplatz;Saarbrücken;Deutschland;6.9849271;49.2348883;OpenStreetMap;;"capacity: 3; fee: no"
Fahrradparkplatz 7530037210;Fahrradparkplatz;Saarbrücken;Deutschland;6.9599225;49.2396817;OpenStreetMap;;"capacity: 11; fee: no"
Fahrradparkplatz 7530037218;Fahrradparkplatz;Saarbrücken;Deutschland;6.9552489;49.2397622;OpenStreetMap;;capacity: 6
Fahrradparkplatz 7530037222;Fahrradparkplatz;Saarbrücken;Deutschland;6.956571;49.2398789;OpenStreetMap;;capacity: 10
Fahrradparkplatz 7530037244;Fahrradparkplatz;Saarbrücken;Deutschland;6.9552413;49.239698;OpenStreetMap;GIU;capacity: 10
Fahrradparkplatz 7530037271;Fahrradparkplatz;Saarbrücken;Deutschland;6.9572178;49.2394811;OpenStreetMap;;capacity: 5
E-Bike Ladestation 7530037275;E-Bike Ladestation;Saarbrücken;Deutschland;6.9552452;49.2397224;OpenStreetMap;;
E-Bike Ladestation 7530037285;E-Bike Ladestation;Saarbrücken;Deutschland;6.9635336;49.2370537;OpenStreetMap;;capacity: 1
Fahrradparkplatz 7530037328;Fahrradparkplatz;Saarbrücken;Deutschland;6.9557061;49.2392291;OpenStreetMap;;fee: no
